StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID1,f1,f2,f3,f4,q1,q2_1,q2_2,q2_3,q2_4,q3,q5,q6,q7,q8,q8s1,q8s2,transaction_id
2025/9/10 21:28,2025/9/10 21:29,0,100,74,1,2025/9/10 21:29,R_6EbzyPSozKJADjo,,,,,28.998,-106.229,anonymous,JA,1,1,20,3,2,3,3,2,2,2,2,2,3,2,2,2,,2vT13qQTXQmhhW35aE8rIY
2025/9/10 21:27,2025/9/10 21:29,0,100,129,1,2025/9/10 21:29,R_6RwlKWdJY0W6QM1,,,,,22.2164,-102.0539,anonymous,JA,1,1,18,3,8,3,2,4,1,4,1,2,2,2,2,3,,0VVzowNkOMjgzoj2JxE0qi
2025/9/10 21:27,2025/9/10 21:29,0,100,96,1,2025/9/10 21:29,R_3oI0WYzgY9eMgUE,,,,,25.7437,-100.408,anonymous,JA,1,1,36,3,4,2,2,2,2,2,1,1,3,1,3,,2,2hKP6kN2KPPlAebd9S6Bp9
2025/9/10 21:27,2025/9/10 21:29,0,100,129,1,2025/9/10 21:29,R_7511MVTuPzwqxz3,,,,,20.6818,-103.445,anonymous,JA,1,1,32,5,3,1,2,2,2,3,2,2,3,2,2,2,,2Eep2TFEKcgkIdCWGeeMkj
2025/9/10 21:27,2025/9/10 21:29,0,100,142,1,2025/9/10 21:29,R_3Y63qSDGEDPdhA9,,,,,18.1317,-94.3965,anonymous,JA,1,1,21,3,1,2,1,1,1,2,2,2,2,2,2,2,,2zeiNumvK36XoN6epTFzlP
2025/9/10 21:27,2025/9/10 21:29,0,100,158,1,2025/9/10 21:29,R_5mqNnb2E6nMlIRj,,,,,20.7057,-87.0507,anonymous,JA,1,2,53,5,4,5,2,2,2,2,2,2,3,2,2,2,,6GGxO9LRKiiGfXR387ZRYN
2025/9/10 21:27,2025/9/10 21:29,0,100,118,1,2025/9/10 21:29,R_7n3ELdeJj10Aohj,,,,,25.8239,-100.1906,anonymous,JA,1,1,48,6,3,2,1,2,1,4,2,2,4,1,2,2,,1DjNIIIfdJ8Gbn7vSNHhGT
2025/9/10 21:27,2025/9/10 21:29,0,100,131,1,2025/9/10 21:29,R_7ATicEiYPQZ8F0u,,,,,19.4847,-99.1441,anonymous,JA,1,1,29,2,3,2,2,2,2,3,2,2,4,2,2,2,,0mTQoXyDemSfCJ667pUPCJ
2025/9/10 21:28,2025/9/10 21:29,0,100,98,1,2025/9/10 21:29,R_7jcxaGHfTkNnE5o,,,,,16.7387,-93.1414,anonymous,JA,1,1,43,2,1,1,1,3,3,3,3,3,4,2,2,3,,7wTqSNZrURfgpPN2xT2OKw
2025/9/10 21:28,2025/9/10 21:29,0,100,93,1,2025/9/10 21:29,R_5f70zpA15YtODHb,,,,,17.9776,-92.9221,anonymous,JA,1,1,26,5,9,3,2,3,2,3,3,4,3,2,2,3,,5lcs5j4t2nsXlbaTDhpbzA
2025/9/10 21:27,2025/9/10 21:29,0,100,149,1,2025/9/10 21:29,R_1vEUuBEoLOLkFgZ,,,,,19.4503,-99.1934,anonymous,JA,1,1,24,5,1,3,2,2,2,3,2,2,3,2,2,3,,2JVJ9CTOigHQnp00WmCkhC
2025/9/10 21:27,2025/9/10 21:29,0,100,119,1,2025/9/10 21:29,R_3UfJFQKCrb3SvG2,,,,,19.6903,-101.3415,anonymous,JA,1,1,27,2,1,3,1,2,3,4,3,2,3,1,1,3,,5ZKuYoz929TmeTIr2FQ9AG
2025/9/10 21:26,2025/9/10 21:29,0,100,188,1,2025/9/10 21:29,R_5HOqVWbAcWHSM4p,,,,,25.7589,-100.3014,anonymous,JA,1,1,25,4,4,3,1,2,2,2,4,1,2,2,1,3,,3QMJlbNjcqzx4b3sa6ZSo6
2025/9/10 21:27,2025/9/10 21:29,0,100,140,1,2025/9/10 21:29,R_3eCsf1rXlyxQ5xB,,,,,20.5337,-104.0248,anonymous,JA,1,2,36,5,3,2,1,2,2,2,1,2,1,2,2,1,,73GRRAjtTfX7YqFcv2PcBj
2025/9/10 21:27,2025/9/10 21:30,0,100,167,1,2025/9/10 21:30,R_7H2k5E7NTTph1Es,,,,,19.42,-99.1255,anonymous,JA,1,1,51,5,6,2,1,2,1,2,2,1,3,2,2,1,,4zVeDBqLYdqLxOfwCbBowM
2025/9/10 21:28,2025/9/10 21:30,0,100,120,1,2025/9/10 21:30,R_50HrpwlTzvPu3P0,,,,,25.5907,-103.3706,anonymous,JA,1,1,30,4,2,2,1,2,1,2,2,1,3,1,2,2,,2br44EYns610vvafOSlaQh
2025/9/10 21:27,2025/9/10 21:30,0,100,179,1,2025/9/10 21:30,R_33Mremiq26oEWDT,,,,,19.4499,-99.1731,anonymous,JA,1,1,29,5,4,2,2,2,1,4,1,3,1,1,2,2,,4cGEJgeiJTBluqZB99SgkG
2025/9/10 21:29,2025/9/10 21:30,0,100,55,1,2025/9/10 21:30,R_7r1YOzHadcoCrZD,,,,,21.0555,-86.8462,anonymous,JA,1,1,23,3,1,2,1,1,1,1,1,1,3,2,2,3,,3MzJfQDziRAaB1ydFJo6lM
2025/9/10 21:28,2025/9/10 21:30,0,100,82,1,2025/9/10 21:30,R_31BO2mhjiHCp7lD,,,,,19.4163,-99.1838,anonymous,JA,1,2,39,4,2,4,2,3,2,4,1,2,3,2,3,,2,2jBie7x1QfEP3bTaxYiVG3
2025/9/10 21:27,2025/9/10 21:30,0,100,151,1,2025/9/10 21:30,R_6HqqLWWXuDss75E,,,,,19.4879,-99.2063,anonymous,JA,1,2,32,5,2,3,1,2,2,3,3,2,3,2,3,,3,2Wnt87fKeP7912yvMXkuMJ
2025/9/10 21:28,2025/9/10 21:30,0,100,132,1,2025/9/10 21:30,R_5HnLnV1qCowFGeS,,,,,16.9103,-99.7727,anonymous,JA,1,2,36,5,9,2,1,1,1,1,2,2,4,1,1,2,,2StEJzfyZTjltijXmeuwKc
2025/9/10 21:28,2025/9/10 21:30,0,100,108,1,2025/9/10 21:30,R_7hR3wIKGdMpS7Xt,,,,,19.4324,-99.1229,anonymous,JA,1,1,25,3,1,2,2,2,4,4,1,4,5,1,2,2,,0RzEs0cxHgd2Z8JOkRRi2C
2025/9/10 21:28,2025/9/10 21:30,0,100,103,1,2025/9/10 21:30,R_6oypCewKvWZZYWJ,,,,,20.6381,-103.348,anonymous,JA,1,1,36,5,1,4,2,2,1,3,2,1,3,2,2,2,,31OIdAOZEXUvWotBMiDeBP
2025/9/10 21:29,2025/9/10 21:30,0,100,78,1,2025/9/10 21:30,R_3rOUTkfwqJvFpnJ,,,,,19.3935,-99.0263,anonymous,JA,1,1,39,5,4,2,2,3,2,3,2,2,1,1,2,2,,1QazVMUJqgRmbjGLGPlGBt
2025/9/10 21:28,2025/9/10 21:30,0,100,97,1,2025/9/10 21:30,R_3qrNGFBjimekCdi,,,,,19.4732,-99.1457,anonymous,JA,1,2,38,3,1,1,2,1,2,2,1,2,2,1,1,1,,2bDjCl6qSKb6iZhxpqpC9I
2025/9/10 21:27,2025/9/10 21:30,0,100,208,1,2025/9/10 21:30,R_1KkU5QAY9B3fkZk,,,,,20.9289,-100.7378,anonymous,JA,1,2,52,3,3,2,1,2,2,3,1,3,1,2,2,4,,4XqKPamlPYjlQRXumUaYqV
2025/9/10 21:28,2025/9/10 21:30,0,100,152,1,2025/9/10 21:30,R_30IMVbcGIM0qtZD,,,,,19.4372,-99.0369,anonymous,JA,1,1,36,3,4,2,2,2,2,3,3,2,3,2,2,3,,4usB4G1U3KsKIDmmbNuHOe
2025/9/10 21:29,2025/9/10 21:30,0,100,82,1,2025/9/10 21:30,R_7DNqhZHpusCx1IU,,,,,24.8652,-107.4769,anonymous,JA,1,1,39,5,2,4,2,4,2,1,4,1,3,1,2,3,,1kfS04iQWmlemyIec0lwcP
2025/9/10 21:28,2025/9/10 21:30,0,100,124,1,2025/9/10 21:30,R_3Pd1eYaXRxpRwdq,,,,,19.6271,-99.7987,anonymous,JA,1,1,24,5,3,3,3,3,2,3,3,2,3,2,1,3,,0VD4aPNVVCosx1R7ZrSMz9
2025/9/10 21:28,2025/9/10 21:30,0,100,121,1,2025/9/10 21:30,R_7Y4zXEalqGGQGns,,,,,19.3692,-99.1616,anonymous,JA,1,1,37,5,3,4,1,1,2,3,4,3,3,3,2,3,,2rRqmdC11h2lrttgPbzV7H
2025/9/10 21:28,2025/9/10 21:30,0,100,114,1,2025/9/10 21:30,R_7pfJ8OSHJq704fG,,,,,19.3692,-99.1616,anonymous,JA,1,1,19,4,9,3,2,2,3,3,2,2,1,1,3,,3,6ChAOhRKOllSDUy9VkRg07
2025/9/10 21:28,2025/9/10 21:30,0,100,152,1,2025/9/10 21:30,R_7Qy1vP2XXPrI9SX,,,,,17.9528,-92.9644,anonymous,JA,1,2,35,5,2,1,2,1,1,1,2,1,2,1,3,,3,7oG7GSgT1Q7V7hWhxjyYme
2025/9/10 21:28,2025/9/10 21:30,0,100,114,1,2025/9/10 21:30,R_54N7G5SdVqhxe5F,,,,,19.5206,-99.1749,anonymous,JA,1,1,40,4,4,1,3,2,1,2,3,3,2,1,3,,3,62t9FKrIQwpGxrtyQOJi1G
2025/9/10 21:27,2025/9/10 21:30,0,100,183,1,2025/9/10 21:30,R_379eLKFy1ivR5f8,,,,,31.6937,-106.4235,anonymous,JA,1,2,49,5,3,2,2,1,1,2,2,1,2,1,2,2,,26Dpg8b6x4NqO0GnVKi82o
2025/9/10 21:29,2025/9/10 21:30,0,100,108,1,2025/9/10 21:30,R_5mmlvyH2x6V9sOl,,,,,20.8213,-89.6328,anonymous,JA,1,1,40,5,5,1,2,1,1,1,1,1,2,1,1,1,,0lvgW1J3QgdFTnT3WozMwu
2025/9/10 21:29,2025/9/10 21:30,0,100,77,1,2025/9/10 21:30,R_3mmiUFMfncDUHyV,,,,,25.5367,-103.3765,anonymous,JA,1,1,36,5,3,3,3,3,2,3,2,3,2,2,1,1,,45WObd6tu3CBvzvw7nc4Zq
2025/9/10 21:28,2025/9/10 21:31,0,100,151,1,2025/9/10 21:31,R_5SwaDzuhGdSSG5o,,,,,25.8126,-98.3751,anonymous,JA,1,2,30,2,2,1,1,2,1,4,2,2,4,1,1,2,,2AqCQScfwyLXTnG4MScI0m
2025/9/10 21:30,2025/9/10 21:31,0,100,61,1,2025/9/10 21:31,R_7TzWTtlJWfrsBOQ,,,,,19.3475,-99.134,anonymous,JA,1,2,28,5,6,2,4,4,5,5,2,2,3,2,1,2,,6FJMmCJutIigoCZHIZnaiG
2025/9/10 21:28,2025/9/10 21:31,0,100,149,1,2025/9/10 21:31,R_3y8dMN9k3cAJwyW,,,,,31.8153,-116.606,anonymous,JA,1,1,33,5,1,2,3,2,1,2,2,1,3,2,2,2,,5xelioqkyXGsUN2Mh0emOh
2025/9/10 21:29,2025/9/10 21:31,0,100,97,1,2025/9/10 21:31,R_6Dnf2ietWZpeaFt,,,,,19.4371,-99.0111,anonymous,JA,1,1,22,5,4,5,1,3,2,4,5,2,3,2,3,,2,119OkerJ04iQt0qI2glUGg
2025/9/10 21:29,2025/9/10 21:31,0,100,87,1,2025/9/10 21:31,R_1UbJ8h6FnwsoAu2,,,,,31.6179,-106.3819,anonymous,JA,1,2,38,3,1,2,2,1,1,1,2,1,3,1,1,2,,20VlW4hxj58BlxBoYljz8f
2025/9/10 21:29,2025/9/10 21:31,0,100,118,1,2025/9/10 21:31,R_32KITcXqRoqkzzr,,,,,20.6381,-103.348,anonymous,JA,1,2,46,5,2,4,1,3,3,3,1,2,1,1,1,1,,6waOh7kNWnJthj6KR0j4Ug
2025/9/10 21:29,2025/9/10 21:31,0,100,112,1,2025/9/10 21:31,R_74AcVqRPHOWUT2g,,,,,20.6589,-100.4165,anonymous,JA,1,1,21,3,2,2,2,2,1,2,3,3,3,1,1,3,,2KV8RJeBj9U0OpxSPNKccq
2025/9/10 21:28,2025/9/10 21:31,0,100,160,1,2025/9/10 21:31,R_7QgZL4K14aC6cNk,,,,,26.8007,-105.8188,anonymous,JA,1,1,19,2,2,4,2,3,2,3,3,2,4,2,3,,2,6nRfAbIG4giREFVvBbJ2GU
2025/9/10 21:29,2025/9/10 21:31,0,100,111,1,2025/9/10 21:31,R_3zYpDJUyumA8Nq4,,,,,25.7539,-100.3023,anonymous,JA,1,1,44,5,4,1,2,2,1,2,3,2,2,1,1,1,,4Er1B8PK8fXumAAIIVyXd5
2025/9/10 21:28,2025/9/10 21:31,0,100,182,1,2025/9/10 21:31,R_3ZWq7NgTikib6St,,,,,22.1515,-100.9722,anonymous,JA,1,1,21,3,1,2,2,2,2,2,2,3,4,2,2,1,,6zjV1Gn3UKCWYeK0EvfS2y
2025/9/10 21:29,2025/9/10 21:31,0,100,108,1,2025/9/10 21:31,R_5R3kd1BDtDsfZpe,,,,,19.0748,-98.3438,anonymous,JA,1,1,35,5,2,4,4,3,2,2,4,3,4,2,2,3,,77ZJZXrYYHVgqtd9Wwl2Hf
2025/9/10 21:29,2025/9/10 21:31,0,100,153,1,2025/9/10 21:31,R_33juqwyXT0kyCby,,,,,19.4847,-99.1441,anonymous,JA,1,1,38,3,5,2,2,2,1,4,3,2,3,2,3,,4,39ChVvQI1xaWFjBrlTlHBG
2025/9/10 21:29,2025/9/10 21:31,0,100,161,1,2025/9/10 21:31,R_3oyth07naeCxNlv,,,,,25.8126,-98.3751,anonymous,JA,1,1,23,3,2,2,2,3,2,3,2,2,2,1,1,2,,7G5IpK6o3puufDlng0aVaf
2025/9/10 21:28,2025/9/10 21:31,0,100,211,1,2025/9/10 21:31,R_7fcSGV8UnLdH7Gj,,,,,32.4041,-116.8198,anonymous,JA,1,2,26,2,3,1,5,5,1,1,3,1,3,4,1,1,,1i3bbSNzzjjfkQ8OEhzyV8
2025/9/10 21:29,2025/9/10 21:31,0,100,112,1,2025/9/10 21:31,R_6PbEgGhzASrHo8F,,,,,19.6937,-99.228,anonymous,JA,1,1,22,2,2,3,2,3,2,3,2,3,3,2,3,,2,3WVaA7hnf5mozJ0dB0ZkNE
2025/9/10 21:28,2025/9/10 21:31,0,100,191,1,2025/9/10 21:31,R_3ohiNLyljse7BBZ,,,,,32.4336,-116.9607,anonymous,JA,1,1,33,5,2,4,3,3,4,3,3,3,3,2,2,3,,7gv6OwYNGaR4YsuCt7sSGY
2025/9/10 21:28,2025/9/10 21:31,0,100,197,1,2025/9/10 21:31,R_5dFJLSkRQgD0Ibf,,,,,19.4096,-99.0784,anonymous,JA,1,1,26,5,6,1,2,1,1,1,3,4,3,2,1,3,,6JJzc66SgIWVzzPGUxQq2M
2025/9/10 21:27,2025/9/10 21:31,0,100,255,1,2025/9/10 21:31,R_6R7OolpaFUlbDY5,,,,,18.9009,-99.1704,anonymous,JA,1,1,18,3,1,2,2,3,2,3,2,1,4,1,2,1,,5DfkQ1pvNz14cd8Ja8hFYK
2025/9/10 21:28,2025/9/10 21:31,0,100,200,1,2025/9/10 21:31,R_5fH50QgDR7PaTL0,,,,,17.0665,-96.7226,anonymous,JA,1,1,29,3,1,2,2,1,2,3,1,1,3,2,1,1,,5TNnTsfO9d9Sxmkr7nD6Fo
2025/9/10 21:29,2025/9/10 21:32,0,100,190,1,2025/9/10 21:32,R_5HisLgFwQJJO8V4,,,,,19.3239,-99.1754,anonymous,JA,1,1,22,5,3,2,2,2,1,3,3,2,3,2,2,2,,3uBuxBJBaedjr5h5HxUJ2j
2025/9/10 21:29,2025/9/10 21:32,0,100,181,1,2025/9/10 21:32,R_6il0Mfk5aAGRI8f,,,,,16.411,-95.0488,anonymous,JA,1,1,22,2,1,1,3,2,2,3,3,2,2,2,2,4,,4fcWoPrsbFq7QS0y5BEpOD
2025/9/10 21:28,2025/9/10 21:32,0,100,210,1,2025/9/10 21:32,R_7Po9OlKiGbpBOzj,,,,,20.5225,-103.1951,anonymous,JA,1,2,54,5,1,2,3,2,2,2,2,2,2,1,1,2,,3YJ9swYwfbiBbIaIbMm2QB
2025/9/10 21:29,2025/9/10 21:32,0,100,187,1,2025/9/10 21:32,R_329t6JVoqNTPBfz,,,,,19.3239,-99.1754,anonymous,JA,1,2,56,5,2,4,1,1,1,3,3,2,3,1,1,1,,5aBgBHeoF7D9VZO5j8RbVl
2025/9/10 21:28,2025/9/10 21:32,0,100,217,1,2025/9/10 21:32,R_7HHLeVZRYCWSrfD,,,,,19.2765,-98.9543,anonymous,JA,1,1,38,5,4,3,1,3,2,3,2,3,3,1,2,2,,2783Fm0FvaWV8txTQYYAzQ
2025/9/10 21:29,2025/9/10 21:32,0,100,206,1,2025/9/10 21:32,R_63lOmminacDwpmb,,,,,19.0575,-98.2868,anonymous,JA,1,1,38,4,3,2,2,2,1,2,2,2,3,2,2,2,,7dvIkB8EVEZOmP0DPElqhn
2025/9/10 21:29,2025/9/10 21:32,0,100,193,1,2025/9/10 21:32,R_6MSSAEHrFNgQE4A,,,,,19.5369,-99.1464,anonymous,JA,1,1,21,5,2,3,2,4,4,5,2,2,4,2,1,2,,6i0HQo140XHcWg2kfVzsM6
2025/9/10 21:30,2025/9/10 21:32,0,100,130,1,2025/9/10 21:32,R_7SiO1k0g3ayEuqI,,,,,19.2485,-99.0946,anonymous,JA,1,1,50,4,3,2,2,1,1,2,2,1,3,1,2,2,,1USPw5ioAOljJ1PB78XSF2
2025/9/10 21:30,2025/9/10 21:32,0,100,115,1,2025/9/10 21:32,R_33dvpCIHBbpCjv3,,,,,19.3031,-99.6321,anonymous,JA,1,1,19,5,3,4,1,1,1,2,3,2,3,2,3,,3,3CxnU4jvHsx21QwFFzlivO
2025/9/10 21:29,2025/9/10 21:32,0,100,193,1,2025/9/10 21:32,R_7Ia2ECFYvVrr1il,,,,,25.7322,-100.2115,anonymous,JA,1,1,24,3,2,3,1,2,1,2,2,2,1,1,1,1,,3odlmWMHgHfoRRC2RJo9kP
2025/9/10 21:30,2025/9/10 21:32,0,100,153,1,2025/9/10 21:32,R_73W4FinygT0S1QQ,,,,,18.7577,-96.2302,anonymous,JA,1,2,48,3,2,2,2,1,1,2,3,1,3,1,2,3,,2lnJdTS2rOOJCy7k09gkQ3
2025/9/10 21:29,2025/9/10 21:33,0,100,188,1,2025/9/10 21:33,R_3GCFw1xB9nlLXZD,,,,,19.3984,-99.1418,anonymous,JA,1,2,40,3,1,1,1,2,1,2,4,1,2,1,2,1,,3jOKSFnKPMzMHLcDPDFF8V
2025/9/10 21:29,2025/9/10 21:33,0,100,218,1,2025/9/10 21:33,R_54MxtBLNtgJAc81,,,,,21.1275,-101.6758,anonymous,JA,1,2,24,5,4,1,2,4,1,4,2,2,3,1,1,1,,12mem4tEIsXtYJ1tRLm3CE
2025/9/10 21:29,2025/9/10 21:33,0,100,224,1,2025/9/10 21:33,R_5rr0Z1NSpKBUv8e,,,,,27.6569,-99.7083,anonymous,JA,1,1,35,5,5,4,2,2,1,2,4,2,2,2,3,,2,1G22TqkbhyZ0pz37TkKHpk
2025/9/10 21:31,2025/9/10 21:33,0,100,105,1,2025/9/10 21:33,R_7pgtOd0DLX92CYY,,,,,28.998,-106.229,anonymous,JA,1,1,54,5,4,4,3,2,2,3,4,4,2,3,2,3,,01vPlssPETekMxNaFGB2L3
2025/9/10 21:30,2025/9/10 21:33,0,100,201,1,2025/9/10 21:33,R_1rHs9SQ6yjU9scZ,,,,,25.7419,-100.4,anonymous,JA,1,1,21,5,1,3,3,2,1,2,2,2,2,1,3,,2,1QrXP8ipJUP7EEDv1zoCUw
2025/9/10 21:30,2025/9/10 21:33,0,100,193,1,2025/9/10 21:33,R_7M0ZFCG5hMP5MzJ,,,,,19.0359,-98.2279,anonymous,JA,1,1,40,5,4,4,1,2,1,3,4,1,1,3,1,2,,2kEiPm3kHuwyP3tToTARBT
2025/9/10 21:30,2025/9/10 21:33,0,100,163,1,2025/9/10 21:33,R_3xEu1Ev58wWMK2O,,,,,19.4847,-99.1441,anonymous,JA,1,2,20,5,3,3,1,1,1,3,3,1,3,1,2,2,,5khkGJPgS77DZkmincuiLJ
2025/9/10 21:30,2025/9/10 21:33,0,100,179,1,2025/9/10 21:33,R_1h0CGVps9CxP8xh,,,,,19.3837,-99.1757,anonymous,JA,1,1,47,4,3,3,2,3,2,3,3,2,3,2,2,2,,6L0hxBhu97Z6emQ2PU2PMv
2025/9/10 21:30,2025/9/10 21:34,0,100,207,1,2025/9/10 21:34,R_7LRXRNa06KkrAfT,,,,,19.51,-96.8942,anonymous,JA,1,1,55,4,3,1,1,1,2,2,3,2,3,2,2,3,,4XFyaXv59Lp1eZ72y5yPRX
2025/9/10 21:30,2025/9/10 21:34,0,100,253,1,2025/9/10 21:34,R_1rLnqPLHMx8s4Hn,,,,,21.0265,-89.6765,anonymous,JA,1,1,57,4,4,2,3,2,2,3,2,2,3,2,3,,2,7I00rgZcv6i3XG0xae8YoP
2025/9/10 21:32,2025/9/10 21:34,0,100,84,1,2025/9/10 21:34,R_6ZK4NklyzLxMeyh,,,,,31.738,-115.1739,anonymous,JA,1,1,48,3,3,1,4,3,2,1,3,1,3,3,3,,3,21v6bgeytXXqTpNHjLhpS9
2025/9/10 21:26,2025/9/10 21:34,0,100,478,1,2025/9/10 21:34,R_5LdvHUjRxlvTAKQ,,,,,20.6719,-105.2191,anonymous,JA,1,2,40,3,4,3,2,2,3,3,2,2,4,2,3,,2,4qyaZFnIYsX6AuKOOGanWd
2025/9/10 21:32,2025/9/10 21:34,0,100,109,1,2025/9/10 21:34,R_6jZdDnpNvj91jk6,,,,,19.5005,-99.1309,anonymous,JA,1,2,49,3,6,1,2,2,2,4,1,3,3,2,3,,2,1H4gO6euXbNL5PNXRuw6tr
2025/9/10 21:31,2025/9/10 21:34,0,100,162,1,2025/9/10 21:34,R_5wWNg8ynMuk8sTf,,,,,22.7385,-102.5982,anonymous,JA,1,1,58,2,2,3,4,3,5,3,3,3,5,4,3,,3,4anFo7lEaFOhoMJ9C8cEaE
2025/9/10 21:32,2025/9/10 21:34,0,100,109,1,2025/9/10 21:34,R_50oT6dUmfJquh9L,,,,,18.9111,-99.2357,anonymous,JA,1,1,45,5,3,4,1,2,2,4,4,2,3,2,3,,3,6m9lohClR8DS9n13oBe7Kb
2025/9/10 21:30,2025/9/10 21:34,0,100,238,1,2025/9/10 21:34,R_72K9UrCmHUdmbDR,,,,,19.4371,-99.0111,anonymous,JA,1,1,54,2,1,3,3,4,4,4,4,4,3,1,2,3,,0rsM7M3PinHUwB0TbeeEjA
2025/9/10 21:31,2025/9/10 21:34,0,100,229,1,2025/9/10 21:34,R_10f1Gz3wikAWI5I,,,,,20.1173,-98.7309,anonymous,JA,1,1,23,5,2,4,2,1,1,2,4,2,4,2,1,2,,75wm8Z86ur3rMVq3gcDhXP
2025/9/10 21:30,2025/9/10 21:35,0,100,299,1,2025/9/10 21:35,R_5co8xzwxCOtzFmP,,,,,19.0929,-98.2207,anonymous,JA,1,1,40,5,3,1,2,1,1,2,2,1,2,2,3,,1,2zcWGqRYf85upZekraiKuG
2025/9/10 21:30,2025/9/10 21:35,0,100,301,1,2025/9/10 21:35,R_5KVCVK6Y9stsGYd,,,,,20.1052,-98.7562,anonymous,JA,1,2,23,3,1,3,4,4,2,2,3,4,3,1,2,2,,5tec0AtyXAJsEpjD067YGz
2025/9/10 21:32,2025/9/10 21:35,0,100,170,1,2025/9/10 21:35,R_6OVeAOPztdkion2,,,,,18.9845,-98.2331,anonymous,JA,1,1,48,2,2,4,3,3,2,3,3,2,3,4,3,,3,6uZXp8CK4Eh8mDtc5NBnNk
2025/9/10 21:29,2025/9/10 21:35,0,100,384,1,2025/9/10 21:35,R_3Pyi05DmA8eFpU5,,,,,19.45,-99.1569,anonymous,JA,1,1,23,5,3,2,2,4,2,4,2,2,4,2,2,2,,5KAzSms2SrvbbAlC1iYwV5
2025/9/10 21:33,2025/9/10 21:36,0,100,166,1,2025/9/10 21:36,R_3T8iCTMam5tEQX7,,,,,19.3769,-99.6527,anonymous,JA,1,1,56,1,2,1,3,3,3,3,3,3,4,2,2,3,,0UhNHXqdcgcnNltzKyeFOP
2025/9/10 21:33,2025/9/10 21:36,0,100,208,1,2025/9/10 21:36,R_1eYAtTOGQNK14Ep,,,,,24.6823,-107.2749,anonymous,JA,1,2,45,5,3,5,1,1,1,2,5,2,4,2,3,,3,4eaP29IfAfzsBv17mHN7Tp
2025/9/10 21:29,2025/9/10 21:36,0,100,463,1,2025/9/10 21:36,R_6ni077taiZNIMuU,,,,,19.51,-96.8942,anonymous,JA,1,2,21,3,1,3,2,2,2,4,3,2,1,2,1,2,,6xGKijWSSYqnv2V2LUDKqO
2025/9/10 21:31,2025/9/10 21:37,0,100,353,1,2025/9/10 21:37,R_3pQQXhuZCRTiTwy,,,,,19.3926,-99.1276,anonymous,JA,1,1,22,3,1,2,2,2,1,2,3,1,2,1,2,1,,2rzHHCFJU7CqXepQA3gDjO
2025/9/10 21:27,2025/9/10 21:37,0,100,587,1,2025/9/10 21:37,R_3Ii35PlsSUfzJ6h,,,,,16.7387,-93.1414,anonymous,JA,1,1,21,2,9,3,2,1,1,3,3,3,4,1,2,2,,3qzgYNlAHbt9y9WjLQplfe
2025/9/10 21:34,2025/9/10 21:38,0,100,250,1,2025/9/10 21:38,R_70zsx2oXSAMsi6R,,,,,19.3986,-99.0255,anonymous,JA,1,1,47,4,2,1,2,2,1,2,2,2,2,1,2,2,,7L5MOSd4hHqvTECJ2RRptq
2025/9/10 21:35,2025/9/10 21:38,0,100,198,1,2025/9/10 21:38,R_1EmXxGvO0oASq4u,,,,,19.0087,-98.2269,anonymous,JA,1,1,58,5,3,4,1,2,3,3,4,2,3,3,3,,3,4H7F4IzLiYdcSdcbjgZVCR
2025/9/10 21:32,2025/9/10 21:38,0,100,380,1,2025/9/10 21:38,R_3g5zXEyank6odv5,,,,,19.3692,-99.1616,anonymous,JA,1,1,51,2,2,3,4,4,3,3,2,4,3,3,3,,3,5CE8dv9YDe9ga4FjpFTEpQ
2025/9/10 21:37,2025/9/10 21:39,0,100,122,1,2025/9/10 21:39,R_61t3KG0MUIp4sJH,,,,,29.0085,-111.6972,anonymous,JA,1,1,53,3,3,1,1,1,1,2,1,1,3,1,2,1,,4LuSHvGCvf8V59tXgBBFXD
2025/9/10 21:37,2025/9/10 21:39,0,100,140,1,2025/9/10 21:39,R_6l5JgRWeCpNJ8OB,,,,,25.7817,-100.1886,anonymous,JA,1,1,50,5,8,5,1,2,2,3,4,3,3,2,3,,5,4rL2icRSCp5Rkna279ksSV
2025/9/10 21:38,2025/9/10 21:40,0,100,104,1,2025/9/10 21:40,R_5IQ1bMRiAc0XU1v,,,,,19.4806,-99.2414,anonymous,JA,1,1,54,5,1,5,1,3,3,3,3,2,4,1,3,,3,7vyOsCqjUQpLgeB6YBYJ0P
2025/9/10 21:37,2025/9/10 21:41,0,100,214,1,2025/9/10 21:41,R_6tJjNUfoMKrjRXr,,,,,19.54,-96.8891,anonymous,JA,1,2,75,5,2,2,1,1,2,2,3,2,1,2,1,3,,6gLU7JZUSAEfx5Un1S3oOY
2025/9/10 21:38,2025/9/10 21:41,0,100,191,1,2025/9/10 21:41,R_67VwjofWvZD0nf3,,,,,19.2726,-98.9156,anonymous,JA,1,1,53,5,3,4,2,3,1,3,2,1,2,2,2,2,,4spsr24M2RcKEJudHCtwc2
2025/9/10 21:38,2025/9/10 21:41,0,100,184,1,2025/9/10 21:41,R_5iqdZ9dpLxaRPLa,,,,,19.4732,-99.1457,anonymous,JA,1,1,50,5,5,3,2,2,2,3,3,3,3,2,3,,3,74OICcscLm1CDza1onVchw
